OrderID,Date,Customer,Region,Category,MenuItem,Quantity,Price,Sales
1843,52:20.6,Customer_42,West,Main Course,Salad,1,526,526
1844,09:30.5,Customer_21,East,Healthy,Salad,1,513,513
1845,26:40.3,Customer_222,North,Continental,Steak,5,213,1065
1846,43:50.2,Customer_166,East,Fast Food,Noodles,5,244,1220
1847,01:00.0,Customer_129,East,Fast Food,Steak,4,637,2548
1848,18:09.9,Customer_14,South,Healthy,Pasta,3,747,2241
1849,35:19.8,Customer_47,South,Fast Food,Tacos,1,402,402
1850,52:29.6,Customer_118,South,Healthy,Tacos,3,843,2529
1851,09:39.5,Customer_295,West,Main Course,Sushi,3,980,2940
1852,26:49.3,Customer_11,South,Main Course,Steak,5,687,3435
1853,43:59.2,Customer_138,West,Fast Food,Burger,4,939,3756
1854,01:09.1,Customer_296,East,Continental,Noodles,2,444,888
1855,18:18.9,Customer_21,West,Fast Food,Salad,4,913,3652
1856,35:28.8,Customer_90,West,Main Course,Tacos,4,900,3600
1857,52:38.6,Customer_241,South,Continental,Sandwich,3,100,300
1858,09:48.5,Customer_266,South,Healthy,Noodles,4,246,984
1859,26:58.3,Customer_227,North,Main Course,Tacos,1,386,386
1860,44:08.2,Customer_143,West,Healthy,Sushi,3,753,2259
1861,01:18.1,Customer_93,East,Asian,Sushi,1,152,152
1862,18:27.9,Customer_300,North,Continental,Curry,2,403,806
1863,35:37.8,Customer_224,North,Main Course,Curry,3,168,504
1864,52:47.6,Customer_252,North,Healthy,Steak,2,460,920
1865,09:57.5,Customer_47,South,Healthy,Pizza,3,701,2103
1866,27:07.4,Customer_241,South,Healthy,Noodles,5,319,1595
1867,44:17.2,Customer_179,South,Fast Food,Pasta,4,803,3212
1868,01:27.1,Customer_210,East,Fast Food,Curry,5,674,3370
1869,18:36.9,Customer_171,West,Asian,Pasta,2,684,1368
1870,35:46.8,Customer_165,North,Asian,Sandwich,4,260,1040
1871,52:56.6,Customer_54,South,Healthy,Burger,3,780,2340
1872,10:06.5,Customer_83,West,Fast Food,Noodles,4,188,752
1873,27:16.4,Customer_169,North,Continental,Salad,1,787,787
1874,44:26.2,Customer_211,West,Continental,Sandwich,4,880,3520
1875,01:36.1,Customer_254,North,Healthy,Pasta,1,684,684
1876,18:45.9,Customer_148,West,Fast Food,Pasta,4,856,3424
1877,35:55.8,Customer_206,South,Continental,Pasta,1,688,688
1878,53:05.7,Customer_282,West,Fast Food,Sushi,2,258,516
1879,10:15.5,Customer_19,West,Asian,Steak,5,588,2940
1880,27:25.4,Customer_233,North,Healthy,Burger,3,423,1269
1881,44:35.2,Customer_46,West,Healthy,Sandwich,4,709,2836
1882,01:45.1,Customer_162,East,Fast Food,Tacos,5,480,2400
1883,18:54.9,Customer_130,North,Fast Food,Sushi,3,201,603
1884,36:04.8,Customer_166,West,Main Course,Burger,3,593,1779
1885,53:14.7,Customer_60,East,Continental,Curry,1,743,743
1886,10:24.5,Customer_207,North,Asian,Curry,2,713,1426
1887,27:34.4,Customer_264,South,Continental,Curry,2,118,236
1888,44:44.2,Customer_1,North,Main Course,Sandwich,5,553,2765
1889,01:54.1,Customer_278,North,Fast Food,Steak,2,581,1162
1890,19:04.0,Customer_237,West,Continental,Pasta,4,693,2772
1891,36:13.8,Customer_212,East,Healthy,Tacos,2,496,992
1892,53:23.7,Customer_28,North,Continental,Pizza,5,378,1890
1893,10:33.5,Customer_97,North,Fast Food,Sandwich,2,950,1900
1894,27:43.4,Customer_266,North,Continental,Pizza,4,464,1856
1895,44:53.2,Customer_186,West,Main Course,Pasta,1,430,430
1896,02:03.1,Customer_256,North,Asian,Steak,5,740,3700
1897,19:13.0,Customer_227,East,Fast Food,Steak,1,443,443
1898,36:22.8,Customer_27,West,Healthy,Pasta,1,921,921
1899,53:32.7,Customer_105,South,Main Course,Pasta,1,554,554
1900,10:42.5,Customer_137,South,Fast Food,Noodles,3,700,2100
1901,27:52.4,Customer_282,West,Healthy,Pizza,3,824,2472
1902,45:02.3,Customer_68,East,Healthy,Steak,1,754,754
1903,02:12.1,Customer_148,West,Fast Food,Pasta,5,164,820
1904,19:22.0,Customer_225,West,Main Course,Pizza,4,175,700
1905,36:31.8,Customer_249,West,Healthy,Pasta,4,810,3240
1906,53:41.7,Customer_63,West,Asian,Salad,2,242,484
1907,10:51.5,Customer_15,North,Main Course,Pasta,5,927,4635
1908,28:01.4,Customer_123,South,Healthy,Noodles,3,704,2112
1909,45:11.3,Customer_82,East,Fast Food,Tacos,1,572,572
1910,02:21.1,Customer_160,North,Fast Food,Steak,2,516,1032
1911,19:31.0,Customer_283,South,Main Course,Steak,4,404,1616
1912,36:40.8,Customer_8,West,Healthy,Pizza,3,835,2505
1913,53:50.7,Customer_283,South,Healthy,Salad,3,596,1788
1914,11:00.5,Customer_209,South,Main Course,Burger,1,390,390
1915,28:10.4,Customer_48,North,Main Course,Sandwich,4,201,804
1916,45:20.3,Customer_116,North,Main Course,Curry,5,366,1830
1917,02:30.1,Customer_59,East,Asian,Steak,3,966,2898
1918,19:40.0,Customer_237,West,Asian,Curry,1,721,721
1919,36:49.8,Customer_61,West,Asian,Curry,5,941,4705
1920,53:59.7,Customer_79,West,Fast Food,Pasta,4,876,3504
1921,11:09.6,Customer_256,South,Asian,Sandwich,3,102,306
1922,28:19.4,Customer_150,South,Asian,Tacos,5,184,920
1923,45:29.3,Customer_261,West,Asian,Steak,5,893,4465
1924,02:39.1,Customer_140,East,Healthy,Pasta,5,427,2135
1925,19:49.0,Customer_213,South,Continental,Steak,3,915,2745
1926,36:58.8,Customer_248,East,Asian,Pasta,3,549,1647
1927,54:08.7,Customer_242,South,Main Course,Steak,2,553,1106
1928,11:18.6,Customer_125,North,Asian,Noodles,4,728,2912
1929,28:28.4,Customer_234,North,Continental,Salad,1,320,320
1930,45:38.3,Customer_283,West,Fast Food,Pasta,5,253,1265
1931,02:48.1,Customer_75,North,Fast Food,Sushi,2,764,1528
1932,19:58.0,Customer_197,South,Asian,Curry,1,111,111
1933,37:07.9,Customer_98,South,Main Course,Steak,2,232,464
1934,54:17.7,Customer_261,North,Main Course,Steak,3,403,1209
1935,11:27.6,Customer_70,North,Healthy,Burger,5,392,1960
1936,28:37.4,Customer_36,North,Main Course,Sandwich,1,399,399
1937,45:47.3,Customer_142,West,Healthy,Tacos,1,839,839
1938,02:57.1,Customer_213,North,Healthy,Tacos,1,882,882
1939,20:07.0,Customer_175,South,Main Course,Pasta,1,142,142
1940,37:16.9,Customer_260,North,Main Course,Burger,1,442,442
1941,54:26.7,Customer_137,West,Healthy,Pizza,2,425,850
1942,11:36.6,Customer_2,West,Fast Food,Sandwich,5,913,4565
1943,28:46.4,Customer_145,South,Asian,Noodles,3,597,1791
1944,45:56.3,Customer_153,South,Fast Food,Noodles,3,463,1389
1945,03:06.2,Customer_297,North,Main Course,Tacos,3,990,2970
1946,20:16.0,Customer_251,South,Continental,Pasta,3,526,1578
1947,37:25.9,Customer_77,East,Main Course,Steak,2,120,240
1948,54:35.7,Customer_229,South,Healthy,Burger,4,506,2024
1949,11:45.6,Customer_276,East,Continental,Pasta,5,718,3590
1950,28:55.4,Customer_248,East,Continental,Curry,1,435,435
1951,46:05.3,Customer_177,South,Asian,Steak,4,914,3656
1952,03:15.2,Customer_171,East,Main Course,Steak,3,216,648
1953,20:25.0,Customer_283,South,Asian,Pizza,4,223,892
1954,37:34.9,Customer_279,South,Fast Food,Noodles,5,498,2490
1955,54:44.7,Customer_194,West,Continental,Noodles,1,892,892
1956,11:54.6,Customer_234,East,Asian,Burger,1,903,903
1957,29:04.5,Customer_165,East,Fast Food,Burger,5,814,4070
1958,46:14.3,Customer_97,North,Main Course,Curry,5,150,750
1959,03:24.2,Customer_123,South,Main Course,Pasta,3,882,2646
1960,20:34.0,Customer_293,West,Healthy,Steak,1,423,423
1961,37:43.9,Customer_197,West,Fast Food,Noodles,4,888,3552
1962,54:53.7,Customer_120,North,Fast Food,Pizza,2,240,480
1963,12:03.6,Customer_211,East,Asian,Tacos,2,569,1138
1964,29:13.5,Customer_23,West,Continental,Noodles,5,886,4430
1965,46:23.3,Customer_163,East,Continental,Tacos,3,901,2703
1966,03:33.2,Customer_243,West,Healthy,Sushi,2,433,866
1967,20:43.0,Customer_196,West,Healthy,Pizza,1,992,992
1968,37:52.9,Customer_198,South,Healthy,Noodles,5,472,2360
1969,55:02.8,Customer_78,East,Fast Food,Tacos,4,663,2652
1970,12:12.6,Customer_254,West,Main Course,Sandwich,5,593,2965
1971,29:22.5,Customer_19,South,Main Course,Curry,4,638,2552
1972,46:32.3,Customer_65,West,Asian,Tacos,5,768,3840
1973,03:42.2,Customer_258,South,Continental,Sushi,5,850,4250
1974,20:52.0,Customer_170,South,Continental,Steak,5,255,1275
1975,38:01.9,Customer_52,East,Asian,Steak,4,390,1560
1976,55:11.8,Customer_226,South,Fast Food,Burger,4,747,2988
1977,12:21.6,Customer_52,West,Main Course,Tacos,5,243,1215
1978,29:31.5,Customer_270,North,Healthy,Pasta,2,205,410
1979,46:41.3,Customer_234,West,Main Course,Salad,3,519,1557
1980,03:51.2,Customer_8,West,Asian,Curry,3,769,2307
1981,21:01.1,Customer_74,South,Main Course,Sandwich,3,757,2271
1982,38:10.9,Customer_210,West,Healthy,Burger,4,101,404
1983,55:20.8,Customer_80,South,Continental,Salad,4,688,2752
1984,12:30.6,Customer_39,East,Asian,Steak,2,743,1486
1985,29:40.5,Customer_241,South,Fast Food,Noodles,3,189,567
1986,46:50.3,Customer_136,East,Main Course,Tacos,3,444,1332
1987,04:00.2,Customer_174,North,Main Course,Salad,5,449,2245
1988,21:10.1,Customer_204,West,Fast Food,Sandwich,4,558,2232
1989,38:19.9,Customer_42,East,Fast Food,Pizza,3,362,1086
1990,55:29.8,Customer_169,North,Healthy,Pizza,2,450,900
1991,12:39.6,Customer_274,South,Main Course,Steak,2,207,414
1992,29:49.5,Customer_195,North,Asian,Noodles,3,685,2055
1993,46:59.3,Customer_163,East,Main Course,Burger,4,138,552
1994,04:09.2,Customer_250,West,Healthy,Noodles,2,258,516
1995,21:19.1,Customer_278,North,Asian,Pizza,5,682,3410
1996,38:28.9,Customer_19,North,Asian,Tacos,2,411,822
1997,55:38.8,Customer_36,South,Asian,Sandwich,1,340,340
1998,12:48.6,Customer_121,South,Healthy,Sushi,1,544,544
1999,29:58.5,Customer_148,West,Main Course,Tacos,4,397,1588
2000,47:08.4,Customer_117,South,Continental,Sushi,3,135,405
2001,04:18.2,Customer_47,East,Asian,Burger,4,183,732
2002,21:28.1,Customer_223,East,Fast Food,Pasta,4,551,2204
2003,38:37.9,Customer_51,North,Healthy,Tacos,4,985,3940
2004,55:47.8,Customer_52,South,Asian,Steak,4,874,3496
2005,12:57.6,Customer_228,South,Healthy,Salad,5,921,4605
2006,30:07.5,Customer_86,North,Fast Food,Salad,5,484,2420
2007,47:17.4,Customer_154,West,Asian,Noodles,2,271,542
2008,04:27.2,Customer_15,South,Main Course,Tacos,1,475,475
2009,21:37.1,Customer_24,South,Healthy,Steak,4,784,3136
2010,38:46.9,Customer_167,West,Asian,Sushi,2,461,922
2011,55:56.8,Customer_29,South,Asian,Steak,1,658,658
2012,13:06.7,Customer_151,East,Healthy,Salad,3,990,2970
2013,30:16.5,Customer_184,East,Fast Food,Tacos,5,240,1200
2014,47:26.4,Customer_192,West,Healthy,Sandwich,1,986,986
2015,04:36.2,Customer_221,West,Continental,Tacos,3,217,651
2016,21:46.1,Customer_75,East,Main Course,Noodles,1,376,376
2017,38:55.9,Customer_126,East,Fast Food,Noodles,5,825,4125
2018,56:05.8,Customer_272,East,Main Course,Curry,5,319,1595
2019,13:15.7,Customer_211,East,Main Course,Pasta,2,125,250
2020,30:25.5,Customer_290,West,Healthy,Sushi,4,620,2480
2021,47:35.4,Customer_93,West,Continental,Noodles,1,882,882
2022,04:45.2,Customer_88,North,Asian,Noodles,1,109,109
2023,21:55.1,Customer_90,West,Continental,Curry,3,477,1431
2024,39:05.0,Customer_41,East,Fast Food,Salad,5,732,3660
2025,56:14.8,Customer_196,South,Continental,Salad,1,736,736
2026,13:24.7,Customer_124,East,Main Course,Steak,5,781,3905
2027,30:34.5,Customer_255,East,Asian,Sushi,1,683,683
2028,47:44.4,Customer_299,West,Continental,Tacos,2,251,502
2029,04:54.2,Customer_74,North,Asian,Pasta,4,819,3276
2030,22:04.1,Customer_119,South,Continental,Burger,1,148,148
2031,39:14.0,Customer_237,South,Asian,Sandwich,5,253,1265
2032,56:23.8,Customer_131,North,Continental,Curry,2,958,1916
2033,13:33.7,Customer_236,East,Fast Food,Pasta,1,392,392
2034,30:43.5,Customer_131,West,Asian,Burger,3,679,2037
2035,47:53.4,Customer_5,East,Healthy,Sandwich,4,149,596
2036,05:03.3,Customer_239,South,Main Course,Noodles,1,763,763
2037,22:13.1,Customer_148,South,Asian,Tacos,2,630,1260
2038,39:23.0,Customer_280,East,Main Course,Sushi,3,711,2133
2039,56:32.8,Customer_81,South,Continental,Noodles,2,159,318
2040,13:42.7,Customer_38,West,Continental,Steak,2,266,532
2041,30:52.5,Customer_227,South,Continental,Pizza,3,301,903
2042,48:02.4,Customer_177,West,Continental,Pasta,2,956,1912
2043,05:12.3,Customer_154,East,Continental,Tacos,3,245,735
2044,22:22.1,Customer_218,East,Fast Food,Pizza,1,775,775
2045,39:32.0,Customer_129,West,Main Course,Burger,3,538,1614
2046,56:41.8,Customer_234,West,Asian,Pasta,3,341,1023
2047,13:51.7,Customer_155,West,Fast Food,Curry,4,680,2720
2048,31:01.6,Customer_102,South,Fast Food,Steak,3,786,2358
2049,48:11.4,Customer_197,East,Fast Food,Tacos,3,660,1980
2050,05:21.3,Customer_248,South,Fast Food,Burger,1,582,582
2051,22:31.1,Customer_55,South,Fast Food,Burger,4,207,828
2052,39:41.0,Customer_122,West,Main Course,Salad,5,325,1625
2053,56:50.8,Customer_196,South,Asian,Sandwich,1,772,772
2054,14:00.7,Customer_293,North,Main Course,Sushi,1,730,730
2055,31:10.6,Customer_184,North,Asian,Burger,5,760,3800
2056,48:20.4,Customer_295,North,Fast Food,Steak,3,761,2283
2057,05:30.3,Customer_152,North,Fast Food,Pizza,2,531,1062
2058,22:40.1,Customer_152,North,Continental,Tacos,4,904,3616
2059,39:50.0,Customer_12,West,Healthy,Tacos,2,754,1508
2060,56:59.8,Customer_203,South,Healthy,Steak,5,518,2590
2061,14:09.7,Customer_141,South,Main Course,Noodles,1,554,554
2062,31:19.6,Customer_5,North,Main Course,Salad,1,259,259
2063,48:29.4,Customer_290,South,Asian,Steak,4,622,2488
2064,05:39.3,Customer_26,North,Continental,Pizza,1,749,749
2065,22:49.1,Customer_255,South,Asian,Pasta,1,689,689
2066,39:59.0,Customer_147,West,Continental,Curry,4,176,704
2067,57:08.9,Customer_118,East,Healthy,Curry,4,608,2432
2068,14:18.7,Customer_181,North,Healthy,Pizza,5,540,2700
2069,31:28.6,Customer_113,West,Continental,Sandwich,1,353,353
2070,48:38.4,Customer_98,West,Asian,Noodles,1,869,869
2071,05:48.3,Customer_129,North,Main Course,Salad,5,419,2095
2072,22:58.1,Customer_71,North,Continental,Sandwich,3,902,2706
2073,40:08.0,Customer_50,West,Continental,Pizza,3,362,1086
2074,57:17.9,Customer_21,North,Continental,Steak,3,696,2088
2075,14:27.7,Customer_159,North,Asian,Noodles,5,757,3785
2076,31:37.6,Customer_226,East,Main Course,Noodles,1,934,934
2077,48:47.4,Customer_18,East,Asian,Sandwich,5,653,3265
2078,05:57.3,Customer_297,North,Fast Food,Steak,5,473,2365
2079,23:07.2,Customer_187,West,Fast Food,Pasta,3,736,2208
2080,40:17.0,Customer_68,South,Continental,Pizza,2,266,532
2081,57:26.9,Customer_47,North,Continental,Sushi,1,852,852
2082,14:36.7,Customer_152,North,Continental,Sandwich,3,558,1674
2083,31:46.6,Customer_168,South,Main Course,Pizza,2,379,758
2084,48:56.4,Customer_213,South,Main Course,Pasta,2,799,1598
2085,06:06.3,Customer_90,South,Continental,Burger,4,401,1604
2086,23:16.2,Customer_103,East,Main Course,Salad,1,630,630
2087,40:26.0,Customer_68,East,Healthy,Tacos,2,679,1358
2088,57:35.9,Customer_277,East,Continental,Sushi,3,317,951
2089,14:45.7,Customer_188,West,Healthy,Tacos,4,201,804
2090,31:55.6,Customer_272,North,Asian,Tacos,1,653,653
2091,49:05.5,Customer_257,East,Healthy,Steak,5,387,1935
2092,06:15.3,Customer_140,West,Asian,Sandwich,3,266,798
2093,23:25.2,Customer_85,West,Asian,Noodles,2,720,1440
2094,40:35.0,Customer_132,South,Continental,Pizza,2,135,270
2095,57:44.9,Customer_247,South,Continental,Burger,3,843,2529
2096,14:54.7,Customer_152,East,Asian,Burger,2,840,1680
2097,32:04.6,Customer_174,North,Main Course,Noodles,4,452,1808
2098,49:14.5,Customer_59,North,Fast Food,Salad,1,775,775
2099,06:24.3,Customer_240,North,Healthy,Noodles,4,998,3992
2100,23:34.2,Customer_39,West,Asian,Steak,2,172,344
2101,40:44.0,Customer_73,West,Fast Food,Sushi,5,747,3735
2102,57:53.9,Customer_116,West,Continental,Sushi,1,452,452
2103,15:03.8,Customer_204,West,Continental,Salad,1,990,990
2104,32:13.6,Customer_286,North,Asian,Sandwich,3,169,507
2105,49:23.5,Customer_188,North,Main Course,Steak,3,524,1572
2106,06:33.3,Customer_47,South,Asian,Sandwich,5,807,4035
2107,23:43.2,Customer_203,North,Healthy,Curry,1,880,880
2108,40:53.0,Customer_8,West,Fast Food,Tacos,5,660,3300
2109,58:02.9,Customer_136,West,Main Course,Steak,3,927,2781
2110,15:12.8,Customer_275,East,Asian,Pizza,3,741,2223
2111,32:22.6,Customer_64,North,Healthy,Salad,1,616,616
2112,49:32.5,Customer_233,North,Healthy,Pasta,4,527,2108
2113,06:42.3,Customer_189,South,Main Course,Tacos,2,638,1276
2114,23:52.2,Customer_135,South,Healthy,Noodles,3,259,777
2115,41:02.1,Customer_300,West,Healthy,Burger,3,248,744
2116,58:11.9,Customer_196,East,Healthy,Noodles,4,875,3500
2117,15:21.8,Customer_191,North,Healthy,Burger,4,329,1316
2118,32:31.6,Customer_56,North,Asian,Noodles,5,811,4055
2119,49:41.5,Customer_120,East,Main Course,Salad,5,661,3305
2120,06:51.3,Customer_242,North,Fast Food,Sushi,2,166,332
2121,24:01.2,Customer_13,South,Fast Food,Burger,2,911,1822
2122,41:11.1,Customer_288,East,Healthy,Noodles,1,480,480
2123,58:20.9,Customer_168,North,Asian,Salad,5,157,785
2124,15:30.8,Customer_114,South,Healthy,Noodles,3,358,1074
2125,32:40.6,Customer_33,South,Healthy,Steak,5,441,2205
2126,49:50.5,Customer_238,West,Asian,Salad,3,937,2811
2127,07:00.4,Customer_155,North,Continental,Curry,4,229,916
2128,24:10.2,Customer_210,East,Main Course,Tacos,5,826,4130
2129,41:20.1,Customer_60,South,Fast Food,Steak,4,271,1084
2130,58:29.9,Customer_72,South,Asian,Curry,2,869,1738
2131,15:39.8,Customer_24,West,Fast Food,Sandwich,2,713,1426
2132,32:49.6,Customer_20,East,Asian,Sushi,1,308,308
2133,49:59.5,Customer_156,West,Asian,Curry,5,902,4510
2134,07:09.4,Customer_253,South,Continental,Curry,4,453,1812
2135,24:19.2,Customer_60,North,Healthy,Steak,3,570,1710
2136,41:29.1,Customer_50,East,Main Course,Pizza,2,897,1794
2137,58:38.9,Customer_121,North,Continental,Curry,2,215,430
2138,15:48.8,Customer_276,North,Fast Food,Burger,3,363,1089
2139,32:58.6,Customer_70,West,Main Course,Salad,4,761,3044
2140,50:08.5,Customer_199,South,Healthy,Burger,4,911,3644
2141,07:18.4,Customer_233,North,Continental,Tacos,5,541,2705
2142,24:28.2,Customer_190,East,Asian,Sandwich,5,647,3235
2143,41:38.1,Customer_277,West,Fast Food,Sandwich,1,552,552
2144,58:47.9,Customer_215,East,Continental,Sushi,2,944,1888
2145,15:57.8,Customer_80,North,Continental,Tacos,5,576,2880
2146,33:07.7,Customer_213,East,Main Course,Sushi,4,386,1544
2147,50:17.5,Customer_51,West,Fast Food,Noodles,3,402,1206
2148,07:27.4,Customer_251,West,Fast Food,Noodles,4,410,1640
2149,24:37.2,Customer_209,South,Fast Food,Pizza,2,307,614
2150,41:47.1,Customer_144,East,Main Course,Salad,4,717,2868
2151,58:56.9,Customer_17,West,Fast Food,Sandwich,1,545,545
2152,16:06.8,Customer_190,West,Main Course,Salad,2,769,1538
2153,33:16.7,Customer_112,South,Asian,Burger,3,732,2196
2154,50:26.5,Customer_228,West,Main Course,Tacos,1,154,154
2155,07:36.4,Customer_228,North,Healthy,Sushi,2,111,222
2156,24:46.2,Customer_121,East,Fast Food,Burger,3,756,2268
2157,41:56.1,Customer_186,South,Healthy,Noodles,1,499,499
2158,59:06.0,Customer_51,North,Healthy,Pasta,1,747,747
2159,16:15.8,Customer_189,North,Asian,Curry,2,614,1228
2160,33:25.7,Customer_279,East,Continental,Sushi,5,755,3775
2161,50:35.5,Customer_184,South,Asian,Sushi,1,641,641
2162,07:45.4,Customer_32,West,Main Course,Sandwich,1,336,336
2163,24:55.2,Customer_204,South,Main Course,Steak,3,378,1134
2164,42:05.1,Customer_142,West,Fast Food,Salad,4,447,1788
2165,59:15.0,Customer_98,East,Healthy,Pasta,2,726,1452
2166,16:24.8,Customer_63,East,Asian,Sandwich,2,203,406
2167,33:34.7,Customer_233,North,Continental,Curry,5,729,3645
2168,50:44.5,Customer_47,North,Asian,Sandwich,5,616,3080
2169,07:54.4,Customer_109,North,Fast Food,Sandwich,2,971,1942
2170,25:04.3,Customer_11,East,Asian,Sandwich,5,347,1735
2171,42:14.1,Customer_26,West,Continental,Salad,3,463,1389
2172,59:24.0,Customer_171,East,Continental,Sandwich,2,420,840
2173,16:33.8,Customer_125,East,Healthy,Sandwich,5,732,3660
2174,33:43.7,Customer_65,North,Healthy,Sandwich,2,385,770
2175,50:53.5,Customer_290,South,Fast Food,Sandwich,4,248,992
2176,08:03.4,Customer_106,North,Healthy,Steak,1,183,183
2177,25:13.3,Customer_36,South,Main Course,Sushi,2,505,1010
2178,42:23.1,Customer_284,West,Healthy,Pasta,1,555,555
2179,59:33.0,Customer_107,West,Main Course,Burger,5,842,4210
2180,16:42.8,Customer_111,West,Asian,Burger,1,899,899
2181,33:52.7,Customer_120,North,Main Course,Burger,2,260,520
2182,51:02.6,Customer_169,North,Fast Food,Curry,4,883,3532
2183,08:12.4,Customer_76,North,Continental,Steak,5,559,2795
2184,25:22.3,Customer_2,East,Fast Food,Pizza,2,649,1298
2185,42:32.1,Customer_142,North,Fast Food,Noodles,5,599,2995
2186,59:42.0,Customer_75,East,Fast Food,Pizza,3,837,2511
2187,16:51.8,Customer_67,West,Fast Food,Curry,1,608,608
2188,34:01.7,Customer_277,North,Healthy,Sushi,3,753,2259
2189,51:11.6,Customer_129,East,Asian,Steak,2,903,1806
2190,08:21.4,Customer_90,West,Continental,Sushi,4,580,2320
2191,25:31.3,Customer_57,West,Main Course,Curry,5,762,3810
2192,42:41.1,Customer_14,North,Main Course,Steak,1,213,213
2193,59:51.0,Customer_68,South,Asian,Salad,5,848,4240
2194,17:00.9,Customer_8,South,Fast Food,Curry,2,677,1354
2195,34:10.7,Customer_184,West,Fast Food,Pasta,5,460,2300
2196,51:20.6,Customer_122,South,Continental,Noodles,1,440,440
2197,08:30.4,Customer_166,South,Main Course,Salad,2,869,1738
2198,25:40.3,Customer_9,East,Fast Food,Tacos,5,860,4300
2199,42:50.1,Customer_90,East,Healthy,Sandwich,4,548,2192
2200,00:00.0,Customer_136,East,Continental,Steak,2,942,1884
